customer_id,order_date,revenue
182,2023-09-19,244.61
182,2023-10-06,325.07
182,2023-10-09,150.9
182,2023-12-20,400.82
183,2023-02-07,371.0
183,2023-05-24,221.93
183,2023-05-26,272.29
183,2023-06-29,149.16
183,2023-07-08,248.76
183,2023-09-26,307.44
184,2023-06-01,488.25
184,2023-06-20,470.03
184,2023-07-06,438.98
184,2023-08-01,447.67
184,2023-11-12,243.47
184,2023-11-18,424.35
184,2023-12-01,408.65
184,2023-12-17,200.79
184,2023-12-26,419.77
184,2023-12-29,292.91
185,2023-05-13,402.01
185,2023-06-23,201.37
185,2023-06-24,457.36
185,2023-06-29,102.24
185,2023-08-09,90.69
185,2023-11-05,240.67
186,2023-06-12,357.35
186,2023-06-19,239.75
186,2023-06-22,184.05
186,2023-08-19,138.37
186,2023-08-25,79.67
186,2023-10-12,213.08
186,2023-10-21,140.78
186,2023-11-24,32.09
186,2023-12-03,413.76
186,2023-12-26,348.8
187,2023-05-11,84.32
188,2023-03-12,307.26
188,2023-04-21,498.99
188,2023-05-12,352.87
188,2023-05-13,490.88
188,2023-07-31,226.97
188,2023-09-26,422.47
188,2023-10-27,200.12
188,2023-11-20,96.28
188,2023-12-02,196.92
189,2023-02-12,254.93
189,2023-02-20,243.51
189,2023-04-14,63.17
189,2023-04-14,105.74
189,2023-04-22,60.2
189,2023-05-24,363.28
189,2023-06-27,258.68
189,2023-07-10,366.45
189,2023-08-23,84.47
189,2023-12-11,55.72
190,2023-08-01,339.71
190,2023-08-17,408.05
190,2023-09-25,182.13
190,2023-10-14,119.2
191,2023-09-01,265.02
191,2023-09-04,39.75
191,2023-09-13,224.9
191,2023-09-16,328.21
191,2023-09-21,293.1
191,2023-10-13,230.56
191,2023-11-25,285.95
191,2023-12-07,402.58
191,2023-12-09,377.03
191,2023-12-25,297.2
192,2023-06-06,111.36
192,2023-10-21,123.26
192,2023-10-24,330.68
192,2023-12-17,247.27
193,2023-10-12,217.54
193,2023-12-19,155.37
194,2023-10-11,81.26
194,2023-10-26,117.19
195,2023-07-17,462.72
195,2023-07-26,364.11
196,2023-12-03,297.96
196,2023-12-04,43.23
196,2023-12-06,180.27
196,2023-12-08,156.52
196,2023-12-12,58.01
196,2023-12-13,25.98
196,2023-12-14,406.98
196,2023-12-18,168.93
196,2023-12-26,228.14
196,2023-12-27,259.25
197,2023-10-01,201.69
197,2023-11-13,130.01
197,2023-12-29,448.3
198,2023-07-27,68.13
198,2023-07-31,89.24
198,2023-08-07,198.65
198,2023-08-21,148.31
198,2023-09-02,135.74
198,2023-09-04,286.27
198,2023-11-15,422.21
198,2023-12-06,148.62
198,2023-12-25,264.14
199,2023-09-20,395.6
200,2023-08-15,335.27
200,2023-08-20,316.31
200,2023-09-14,402.78
200,2023-10-16,488.28
200,2023-10-21,41.74
200,2023-11-02,244.41
200,2023-11-22,99.43
201,2023-05-26,241.78
201,2023-07-24,383.37
201,2023-12-15,46.53
201,2023-12-20,86.87
202,2023-01-22,247.7
202,2023-02-18,451.55
202,2023-05-25,84.16
202,2023-06-30,312.01
202,2023-07-07,33.18
202,2023-09-29,338.26
202,2023-10-16,339.39
202,2023-11-03,192.58
202,2023-11-26,357.37
203,2023-09-14,57.8
203,2023-09-30,217.46
203,2023-10-14,21.49
203,2023-10-28,314.17
203,2023-11-14,373.28
203,2023-11-18,431.92
203,2023-11-25,28.16
203,2023-11-30,372.43
203,2023-12-06,70.32
203,2023-12-18,478.19
204,2023-03-18,497.44
204,2023-04-05,75.81
204,2023-04-21,336.08
204,2023-05-10,44.62
204,2023-06-17,206.79
204,2023-07-02,436.63
204,2023-07-06,167.99
204,2023-09-24,440.04
204,2023-11-25,151.2
205,2023-04-01,152.39
205,2023-04-21,428.93
205,2023-08-09,75.47
205,2023-11-12,370.1
205,2023-11-29,368.16
206,2023-03-28,282.19
206,2023-05-04,285.5
206,2023-05-22,45.94
206,2023-06-01,188.17
206,2023-07-07,415.68
206,2023-07-23,195.27
206,2023-07-25,289.78
207,2023-06-04,236.07
207,2023-06-15,228.57
207,2023-07-07,290.08
207,2023-08-20,409.73
208,2023-08-08,144.8
208,2023-08-25,210.19
208,2023-10-28,230.69
208,2023-11-19,54.78
208,2023-11-20,95.2
209,2023-11-14,428.63
209,2023-11-22,193.96
209,2023-12-03,307.74
210,2023-09-02,26.73
211,2023-04-12,282.2
211,2023-07-04,265.28
211,2023-07-05,52.74
211,2023-09-22,196.29
211,2023-11-06,137.43
212,2023-05-06,428.12
212,2023-07-21,498.38
212,2023-11-16,267.83
213,2023-08-31,240.04
213,2023-09-09,127.12
213,2023-11-03,298.98
213,2023-11-24,495.31
213,2023-11-25,175.7
213,2023-11-30,360.79
213,2023-12-02,348.17
214,2023-07-22,479.37
214,2023-11-16,443.43
214,2023-11-18,236.47
215,2023-04-02,385.0
215,2023-10-27,108.6
215,2023-11-21,216.03
215,2023-11-29,42.93
216,2023-07-30,242.48
216,2023-09-08,315.38
216,2023-09-18,117.9
216,2023-10-19,440.7
216,2023-11-21,379.86
216,2023-11-23,221.61
216,2023-11-28,177.4
216,2023-12-24,119.13
216,2023-12-27,21.87
216,2023-12-28,393.71
217,2023-12-02,487.25
217,2023-12-12,417.62
218,2023-04-07,172.17
218,2023-06-19,111.48
218,2023-07-02,205.84
218,2023-08-06,30.54
218,2023-08-21,146.44
218,2023-10-26,269.19
218,2023-10-28,425.09
218,2023-11-19,131.94
218,2023-12-27,247.02
218,2023-12-30,106.77
219,2023-07-13,485.59
219,2023-08-24,40.13
220,2023-05-21,453.0
220,2023-05-28,123.28
220,2023-06-17,200.63
220,2023-07-14,256.96
220,2023-08-22,98.45
220,2023-11-18,449.49
220,2023-11-24,203.9
221,2023-04-29,136.38
221,2023-05-01,80.83
221,2023-06-18,220.6
221,2023-07-08,24.6
221,2023-08-13,395.85
221,2023-09-03,367.88
221,2023-10-10,299.11
221,2023-10-12,466.87
221,2023-10-13,330.98
222,2023-09-12,219.16
222,2023-10-10,382.13
222,2023-10-15,183.67
222,2023-10-30,499.09
222,2023-11-10,104.33
222,2023-11-23,494.28
222,2023-12-06,178.94
223,2023-03-31,158.93
223,2023-04-03,488.37
223,2023-08-10,67.41
223,2023-09-19,169.66
223,2023-10-01,247.96
223,2023-10-09,186.35
223,2023-11-08,304.98
224,2023-07-03,70.44
224,2023-07-28,104.25
224,2023-08-13,396.26
224,2023-11-23,25.63
224,2023-11-24,152.58
224,2023-12-12,285.19
224,2023-12-15,448.22
224,2023-12-15,260.12
225,2023-10-19,112.04
225,2023-11-20,199.69
226,2023-07-22,273.11
226,2023-08-06,235.6
226,2023-10-29,497.69
226,2023-12-05,160.87
226,2023-12-06,218.98
226,2023-12-09,297.27
227,2023-12-30,86.7
227,2023-12-30,39.04
228,2023-04-28,349.29
228,2023-04-30,272.38
228,2023-05-13,390.34
228,2023-05-13,29.98
228,2023-08-06,390.91
228,2023-09-15,319.64
228,2023-09-30,270.39
228,2023-10-17,360.11
228,2023-11-07,178.49
228,2023-12-09,172.56
229,2023-09-26,319.04
229,2023-11-19,393.06
229,2023-11-28,271.11
229,2023-12-09,46.65
229,2023-12-13,419.85
229,2023-12-14,285.13
229,2023-12-23,313.46
230,2023-06-24,127.07
230,2023-07-04,128.26
230,2023-07-27,300.92
230,2023-07-28,368.36
230,2023-08-19,431.06
230,2023-08-30,490.54
230,2023-09-16,76.47
230,2023-10-30,153.64
230,2023-11-07,95.92
230,2023-12-08,215.95
231,2023-09-25,248.53
232,2023-10-02,201.01
232,2023-10-08,264.76
232,2023-11-15,395.42
232,2023-12-13,108.26
232,2023-12-20,251.1
232,2023-12-24,269.36
232,2023-12-27,292.66
233,2023-11-19,474.33
233,2023-11-23,498.17
233,2023-11-25,71.94
233,2023-11-26,43.92
233,2023-12-25,401.61
233,2023-12-25,298.77
234,2023-06-11,391.59
234,2023-06-17,468.15
235,2023-11-03,193.36
235,2023-11-11,326.62
235,2023-11-22,331.91
235,2023-11-25,445.33
235,2023-12-08,294.88
235,2023-12-13,65.72
235,2023-12-17,322.4
236,2023-10-29,53.06
236,2023-11-06,274.33
236,2023-11-12,342.86
236,2023-12-13,134.17
236,2023-12-21,121.88
237,2023-03-17,423.57
237,2023-05-10,231.9
237,2023-05-16,435.61
237,2023-07-19,29.14
237,2023-07-25,361.37
237,2023-08-04,83.15
237,2023-08-12,257.21
237,2023-08-15,453.45
237,2023-09-03,160.87
237,2023-12-22,91.93
238,2023-06-06,400.79
239,2023-09-05,152.62
240,2023-05-01,249.24
240,2023-07-13,451.68
240,2023-07-24,242.37
240,2023-08-07,149.17
240,2023-09-03,50.23
240,2023-11-11,450.46
240,2023-11-28,333.57
240,2023-12-01,395.77
240,2023-12-01,485.23
240,2023-12-06,149.92
241,2023-09-17,212.06
241,2023-12-04,174.04
241,2023-12-19,393.36
242,2023-06-11,490.87
242,2023-07-04,117.93
242,2023-08-05,139.01
242,2023-08-19,168.66
242,2023-09-05,278.48
242,2023-09-17,328.46
242,2023-09-28,383.36
242,2023-10-03,133.69
242,2023-10-29,49.94
243,2023-07-17,181.65
243,2023-07-19,360.57
243,2023-08-31,297.67
243,2023-11-05,47.77
243,2023-12-13,96.72
244,2023-09-15,422.11
244,2023-09-16,326.4
244,2023-10-12,308.16
244,2023-10-31,106.34
244,2023-12-30,150.76
245,2023-04-21,304.58
245,2023-07-08,166.38
245,2023-09-25,68.2
245,2023-11-30,154.27
245,2023-12-24,467.51
246,2023-04-30,425.9
246,2023-06-11,327.59
246,2023-09-22,325.2
246,2023-12-28,403.94
247,2023-07-23,421.95
247,2023-07-30,104.29
247,2023-09-15,311.79
247,2023-09-18,51.38
247,2023-10-12,402.27
247,2023-11-04,238.16
247,2023-12-01,37.46
248,2023-08-07,285.28
249,2023-03-15,82.68
249,2023-03-18,132.71
249,2023-04-19,244.34
249,2023-04-21,39.52
249,2023-04-23,251.83
249,2023-10-19,371.02
249,2023-10-20,265.03
249,2023-10-21,491.88
249,2023-11-22,57.36
249,2023-12-26,284.49
250,2023-05-08,307.24
250,2023-05-19,239.1
250,2023-07-01,130.49
250,2023-08-13,39.54
250,2023-08-22,58.8
250,2023-08-25,281.19
250,2023-09-15,97.64
250,2023-09-23,46.87
250,2023-11-03,252.11
250,2023-12-27,83.17
251,2023-11-14,439.01
251,2023-12-10,455.01
251,2023-12-23,52.92
251,2023-12-27,189.27
252,2023-12-03,104.2
252,2023-12-07,227.39
252,2023-12-07,419.37
252,2023-12-19,361.63
252,2023-12-25,265.65
253,2023-09-30,98.16
253,2023-10-14,138.32
253,2023-10-16,437.46
253,2023-10-17,158.07
253,2023-11-03,462.86
253,2023-11-27,484.73
253,2023-12-01,96.53
253,2023-12-12,246.91
253,2023-12-29,486.52
254,2023-08-14,263.78
254,2023-08-15,25.08
254,2023-09-01,380.23
254,2023-11-10,383.39
254,2023-12-04,419.11
255,2023-03-14,63.41
255,2023-03-15,166.04
255,2023-03-28,353.17
255,2023-06-29,323.69
255,2023-07-21,314.02
255,2023-08-30,423.61
255,2023-11-16,304.19
256,2023-11-12,251.53
256,2023-11-17,93.81
256,2023-11-24,173.85
256,2023-11-27,257.65
256,2023-12-13,92.54
256,2023-12-14,99.37
257,2023-10-17,290.56
257,2023-11-21,401.19
257,2023-12-17,133.25
258,2023-12-27,298.25
258,2023-12-27,484.31
258,2023-12-28,81.95
258,2023-12-29,109.14
258,2023-12-29,419.28
258,2023-12-29,339.34
259,2023-11-11,20.98
259,2023-11-16,256.43
259,2023-12-07,188.57
259,2023-12-18,443.38
259,2023-12-23,380.16
259,2023-12-30,312.35
260,2023-11-10,357.27
260,2023-11-12,338.39
260,2023-11-15,466.0
260,2023-12-18,41.11
260,2023-12-21,258.73
260,2023-12-29,398.73
260,2023-12-30,128.86
261,2023-08-27,323.92
261,2023-10-10,448.12
261,2023-11-07,430.39
261,2023-11-18,25.67
261,2023-11-29,483.83
262,2023-10-02,346.67
262,2023-10-03,347.71
262,2023-10-28,235.67
262,2023-11-10,342.17
262,2023-11-13,349.66
262,2023-11-17,109.0
262,2023-11-19,76.09
262,2023-11-27,103.95
262,2023-11-28,179.88
263,2023-05-03,316.92
263,2023-05-05,49.0
263,2023-06-25,126.0
263,2023-07-22,346.41
263,2023-08-10,283.67
263,2023-08-21,142.66
263,2023-09-16,478.45
263,2023-09-18,481.76
263,2023-09-21,258.18
263,2023-10-19,152.37
264,2023-03-27,112.74
264,2023-06-01,197.96
264,2023-06-15,206.4
264,2023-10-28,445.73
264,2023-11-01,162.04
264,2023-12-17,70.25
264,2023-12-17,409.2
265,2023-08-17,348.27
265,2023-08-31,128.17
265,2023-09-15,362.01
265,2023-09-30,405.49
265,2023-10-06,152.83
265,2023-10-30,246.98
265,2023-11-04,158.26
265,2023-11-24,65.12
265,2023-11-26,408.03
266,2023-10-25,73.05
266,2023-10-31,209.37
266,2023-11-04,335.42
266,2023-11-28,238.97
266,2023-11-29,456.54
266,2023-12-03,228.79
266,2023-12-28,117.37
267,2023-05-23,213.37
267,2023-09-18,86.25
268,2023-01-14,155.39
268,2023-02-05,404.69
268,2023-03-25,458.05
268,2023-06-21,460.58
268,2023-07-21,274.75
268,2023-09-18,334.14
268,2023-12-25,30.97
269,2023-04-20,38.76
269,2023-04-21,417.66
269,2023-06-21,491.21
269,2023-08-12,95.21
269,2023-10-17,318.87
269,2023-11-17,119.52
270,2023-05-06,98.87
270,2023-05-08,215.0
270,2023-05-26,111.32
270,2023-05-31,330.11
270,2023-06-30,310.52
270,2023-09-12,411.79
270,2023-10-06,127.08
270,2023-10-06,249.28
270,2023-10-31,397.6
270,2023-12-10,328.85
271,2023-06-19,192.76
271,2023-09-04,434.47
272,2023-04-03,327.13
272,2023-07-31,35.82
272,2023-09-26,175.58
272,2023-11-23,239.94
273,2023-11-28,121.43
273,2023-12-09,201.72
273,2023-12-27,195.23
274,2023-09-15,436.09
274,2023-09-15,391.47
274,2023-09-21,321.82
274,2023-10-06,165.06
274,2023-10-17,491.51
274,2023-10-25,117.46
274,2023-11-17,347.6
274,2023-12-18,312.37
275,2023-10-28,259.19
276,2023-09-24,83.05
277,2023-06-05,320.74
277,2023-06-11,90.75
277,2023-07-12,281.05
277,2023-12-19,263.51
278,2023-12-22,495.85
278,2023-12-23,256.1
278,2023-12-24,296.39
278,2023-12-27,450.47
278,2023-12-28,443.54
278,2023-12-29,299.69
279,2023-09-17,165.27
279,2023-09-24,85.03
279,2023-10-14,398.9
279,2023-11-25,203.29
279,2023-11-28,439.03
279,2023-12-01,46.29
280,2023-12-21,328.2
281,2023-08-31,204.19
281,2023-10-06,467.02
281,2023-11-01,493.47
281,2023-12-29,254.73
282,2023-08-05,253.21
282,2023-08-12,25.36
282,2023-08-15,495.39
282,2023-09-07,48.92
282,2023-09-08,488.34
282,2023-10-08,221.81
282,2023-10-16,208.72
282,2023-10-16,215.63
282,2023-11-19,370.52
283,2023-12-30,20.21
283,2023-12-30,250.08
284,2023-02-09,229.51
284,2023-04-26,293.92
284,2023-05-15,463.91
284,2023-06-18,73.07
284,2023-06-24,104.06
284,2023-08-19,411.19
284,2023-09-23,263.92
284,2023-10-02,87.4
284,2023-11-17,47.78
284,2023-12-20,237.78
285,2023-11-24,210.41
285,2023-12-01,172.84
285,2023-12-11,282.59
285,2023-12-29,342.91
286,2023-07-07,411.42
286,2023-07-21,314.41
286,2023-08-11,156.02
286,2023-08-26,239.42
286,2023-08-28,497.52
286,2023-09-05,385.79
286,2023-11-19,263.03
286,2023-11-23,152.15
286,2023-12-07,115.91
286,2023-12-20,143.73
287,2023-03-20,51.19
287,2023-05-08,339.37
287,2023-06-02,375.47
287,2023-09-11,142.64
287,2023-11-20,163.96
288,2023-07-08,148.28
288,2023-09-04,350.18
288,2023-09-26,305.83
288,2023-09-29,423.48
289,2023-07-31,457.67
289,2023-08-11,464.44
289,2023-08-31,160.87
289,2023-10-13,485.46
289,2023-10-22,415.19
289,2023-10-26,417.36
289,2023-11-03,21.28
290,2023-11-14,456.68
290,2023-11-17,340.65
290,2023-12-02,75.65
290,2023-12-10,88.58
290,2023-12-14,351.17
291,2023-06-01,94.25
291,2023-07-21,239.81
291,2023-07-23,281.55
291,2023-08-15,308.99
291,2023-09-12,316.89
291,2023-09-20,484.89
291,2023-10-29,80.51
291,2023-11-26,263.63
291,2023-12-25,214.39
292,2023-12-14,237.22
292,2023-12-16,201.37
292,2023-12-25,239.05
293,2023-01-18,463.14
293,2023-02-20,331.59
293,2023-03-03,413.43
293,2023-03-26,426.66
293,2023-04-02,360.7
293,2023-07-02,497.06
293,2023-08-03,228.86
293,2023-10-17,447.86
293,2023-11-25,215.97
294,2023-11-12,127.81
294,2023-11-24,175.0
295,2023-07-22,430.63
295,2023-08-09,200.93
295,2023-08-11,397.52
295,2023-08-15,430.54
295,2023-08-21,296.26
295,2023-08-27,131.96
296,2023-05-03,486.58
296,2023-05-04,222.35
296,2023-05-19,412.78
296,2023-06-23,161.65
296,2023-07-06,432.82
296,2023-08-24,224.03
296,2023-09-18,326.59
297,2023-10-03,329.29
297,2023-10-09,52.07
297,2023-11-21,358.61
297,2023-12-02,364.78
298,2023-05-13,167.93
298,2023-08-28,236.61
298,2023-10-06,356.44
298,2023-10-16,125.23
298,2023-12-28,56.53
299,2023-04-28,325.68
299,2023-06-08,347.18
299,2023-08-17,146.12
299,2023-09-05,168.87
300,2023-08-24,217.28
300,2023-09-02,377.31
300,2023-09-25,300.76
300,2023-10-14,48.79
300,2023-10-17,148.95
300,2023-11-04,294.98
300,2023-11-15,138.36
300,2023-11-16,205.55
300,2023-12-02,242.22
300,2023-12-06,268.8
301,2023-07-21,108.14
301,2023-08-03,333.77
301,2023-10-28,255.45
301,2023-12-08,221.47
301,2023-12-21,479.61
301,2023-12-22,485.08
302,2023-10-16,114.92
302,2023-10-26,456.5
302,2023-11-08,398.73
302,2023-11-10,28.35
302,2023-11-10,381.04
302,2023-11-12,270.29
302,2023-11-15,428.78
302,2023-12-02,375.19
302,2023-12-07,451.1
302,2023-12-16,336.98
303,2023-05-01,63.82
303,2023-09-20,168.32
303,2023-12-23,64.63
304,2023-11-05,309.23
304,2023-11-09,108.48
304,2023-11-19,146.03
304,2023-12-02,212.65
304,2023-12-10,197.81
304,2023-12-19,420.29
304,2023-12-25,212.15
304,2023-12-26,54.56
305,2023-11-13,498.89
305,2023-11-23,444.17
306,2023-08-23,485.29
307,2023-03-13,372.82
307,2023-06-29,66.46
307,2023-07-22,35.08
307,2023-09-15,170.59
307,2023-10-13,443.09
307,2023-10-21,300.23
307,2023-11-25,414.52
308,2023-11-02,39.73
309,2023-11-28,292.31
309,2023-11-28,364.69
309,2023-12-04,93.81
309,2023-12-15,66.77
309,2023-12-18,383.81
309,2023-12-23,312.1
309,2023-12-28,115.15
309,2023-12-28,157.34
309,2023-12-29,286.47
310,2023-11-06,230.53
311,2023-05-12,432.77
311,2023-12-16,230.46
312,2023-12-27,334.9
312,2023-12-28,391.95
312,2023-12-28,39.06
312,2023-12-29,306.41
312,2023-12-30,192.73
313,2023-02-28,29.08
313,2023-04-18,430.35
313,2023-05-09,426.98
313,2023-05-28,133.13
313,2023-09-20,198.69
313,2023-10-26,382.15
313,2023-11-18,237.68
313,2023-12-14,469.77
313,2023-12-18,326.64
313,2023-12-22,23.75
314,2023-04-07,327.98
314,2023-04-09,395.94
314,2023-05-11,69.22
314,2023-05-16,255.58
314,2023-06-30,358.66
314,2023-10-04,180.9
314,2023-11-09,422.71
315,2023-07-12,70.31
315,2023-09-17,458.01
315,2023-09-22,182.05
315,2023-10-12,457.19
315,2023-10-16,150.24
315,2023-12-16,90.7
316,2023-07-12,188.9
316,2023-07-22,40.66
316,2023-09-29,290.46
316,2023-10-10,376.62
316,2023-10-16,282.49
316,2023-11-06,46.88
316,2023-11-29,203.4
316,2023-12-26,422.34
317,2023-07-26,354.78
318,2023-11-08,312.67
318,2023-11-11,267.51
318,2023-12-11,110.55
319,2023-07-05,250.63
319,2023-09-28,253.68
319,2023-10-21,473.29
319,2023-11-29,454.66
320,2023-12-14,56.72
320,2023-12-23,100.32
321,2023-01-31,174.5
321,2023-08-04,306.13
321,2023-12-16,166.61
322,2023-11-14,53.82
322,2023-11-19,399.29
322,2023-12-07,222.98
323,2023-05-23,380.44
323,2023-06-13,321.86
323,2023-08-15,267.11
323,2023-08-27,96.38
323,2023-09-16,29.9
324,2023-09-10,223.69
324,2023-09-16,100.35
324,2023-09-21,333.55
324,2023-10-26,203.28
325,2023-08-21,42.81
325,2023-08-23,186.4
325,2023-09-13,106.37
325,2023-09-27,463.32
325,2023-10-02,333.31
325,2023-10-23,118.53
325,2023-10-30,165.61
326,2023-01-22,486.06
326,2023-03-08,489.0
326,2023-04-05,316.86
326,2023-06-07,215.89
326,2023-07-07,266.38
326,2023-09-18,150.26
326,2023-10-05,42.02
326,2023-10-12,221.6
327,2023-01-31,493.6
327,2023-03-31,406.72
327,2023-05-07,62.4
327,2023-05-16,248.16
327,2023-05-29,494.48
327,2023-07-19,90.87
327,2023-12-13,134.51
328,2023-10-03,284.96
328,2023-10-17,260.53
328,2023-10-27,440.08
328,2023-10-31,41.45
328,2023-11-21,232.99
329,2023-07-24,266.95
329,2023-08-03,124.09
329,2023-08-14,128.15
329,2023-10-06,383.73
329,2023-10-24,430.77
329,2023-11-04,472.17
329,2023-12-05,181.94
329,2023-12-27,124.74
330,2023-08-18,464.01
330,2023-08-23,406.82
330,2023-09-17,160.69
330,2023-09-22,177.49
330,2023-09-29,493.89
331,2023-08-20,283.83
331,2023-09-06,174.66
331,2023-09-09,378.36
331,2023-10-22,350.15
331,2023-10-22,303.51
331,2023-10-27,368.18
331,2023-11-07,456.79
331,2023-11-14,194.76
331,2023-11-30,55.23
331,2023-12-12,388.22
332,2023-09-08,433.54
332,2023-09-20,404.46
332,2023-10-03,448.88
332,2023-10-06,140.35
332,2023-10-10,227.91
332,2023-10-18,483.73
332,2023-10-26,290.84
332,2023-12-01,45.74
332,2023-12-13,44.28
332,2023-12-13,350.75
333,2023-09-03,321.89
333,2023-09-16,153.34
333,2023-10-13,421.06
333,2023-11-28,432.61
333,2023-12-24,149.49
334,2023-11-02,40.0
334,2023-11-11,50.21
334,2023-11-11,294.9
334,2023-11-17,161.05
334,2023-11-25,287.51
334,2023-11-27,50.83
334,2023-12-05,460.18
334,2023-12-13,163.57
334,2023-12-16,464.95
334,2023-12-17,366.88
335,2023-03-18,312.07
335,2023-05-01,34.8
335,2023-05-12,171.34
335,2023-05-19,194.11
335,2023-05-27,296.7
335,2023-11-21,38.92
335,2023-12-30,360.93
336,2023-12-09,430.48
336,2023-12-10,290.25
336,2023-12-15,369.65
336,2023-12-18,338.68
336,2023-12-24,438.07
336,2023-12-26,159.17
336,2023-12-27,25.25
337,2023-03-20,336.69
337,2023-04-29,479.69
337,2023-05-09,457.0
337,2023-05-24,378.35
337,2023-08-30,168.23
337,2023-09-06,373.41
337,2023-09-30,105.03
337,2023-10-22,232.13
338,2023-02-06,443.57
338,2023-03-09,213.24
338,2023-06-23,88.78
338,2023-07-20,317.16
338,2023-07-23,214.89
338,2023-08-11,469.62
338,2023-09-03,124.16
339,2023-06-29,408.2
339,2023-07-04,435.31
339,2023-07-08,141.07
339,2023-07-09,52.31
339,2023-09-15,312.08
339,2023-12-09,339.48
339,2023-12-19,323.19
340,2023-10-17,78.65
340,2023-12-03,439.08
340,2023-12-03,36.96
341,2023-09-21,191.75
341,2023-10-21,34.71
341,2023-12-07,393.76
341,2023-12-17,97.9
341,2023-12-27,236.13
342,2023-11-25,292.32
342,2023-12-03,325.57
342,2023-12-05,491.09
342,2023-12-09,384.46
342,2023-12-16,457.44
342,2023-12-23,34.55
342,2023-12-29,159.49
343,2023-03-14,42.98
343,2023-05-11,485.71
343,2023-10-10,73.31
343,2023-12-20,186.46
343,2023-12-23,457.14
343,2023-12-26,253.56
344,2023-12-17,145.53
344,2023-12-19,343.28
344,2023-12-22,165.66
344,2023-12-25,405.9
344,2023-12-25,275.09
344,2023-12-26,43.37
344,2023-12-29,75.73
345,2023-09-17,43.43
345,2023-09-19,65.66
345,2023-09-27,398.2
345,2023-11-04,188.11
345,2023-11-06,42.0
345,2023-11-08,347.31
345,2023-12-11,433.33
345,2023-12-21,302.38
346,2023-08-17,267.55
346,2023-08-17,330.93
346,2023-11-04,495.57
347,2023-08-11,263.89
347,2023-08-21,108.67
347,2023-09-24,71.64
347,2023-10-04,213.02
347,2023-10-12,219.98
347,2023-10-14,356.48
347,2023-10-18,480.56
347,2023-11-09,470.04
348,2023-09-01,296.69
349,2023-07-21,136.38
349,2023-08-27,482.41
349,2023-08-28,484.28
349,2023-09-07,28.8
349,2023-09-14,101.81
349,2023-09-19,65.42
349,2023-11-11,363.71
349,2023-12-14,481.68
349,2023-12-19,81.81
349,2023-12-29,422.97
350,2023-12-10,219.38
350,2023-12-12,272.52
350,2023-12-15,377.24
350,2023-12-16,415.57
350,2023-12-16,131.3
350,2023-12-20,316.57
350,2023-12-22,269.66
350,2023-12-26,323.83
350,2023-12-30,138.81
351,2023-10-24,452.92
351,2023-12-26,460.12
352,2023-12-28,311.14
353,2023-08-07,58.06
353,2023-08-27,289.7
353,2023-10-14,421.29
354,2023-12-03,261.62
354,2023-12-06,248.17
354,2023-12-11,90.88
354,2023-12-12,76.84
354,2023-12-12,136.31
354,2023-12-17,433.56
354,2023-12-18,26.78
354,2023-12-22,364.17
354,2023-12-26,194.83
354,2023-12-30,184.54
355,2023-10-29,455.7
355,2023-11-09,158.04
355,2023-11-30,192.21
355,2023-12-22,72.28
356,2023-08-16,92.92
356,2023-10-03,340.16
356,2023-11-09,380.15
356,2023-11-27,423.93
357,2023-10-01,299.91
357,2023-10-08,190.62
357,2023-11-24,482.75
357,2023-12-03,232.77
358,2023-10-20,445.81
358,2023-12-16,101.25
359,2023-10-09,59.29
359,2023-10-31,180.32
359,2023-11-16,106.54
359,2023-11-18,492.86
359,2023-12-13,179.2
359,2023-12-19,372.65
359,2023-12-21,432.26
359,2023-12-29,440.68
360,2023-06-02,495.65
360,2023-06-19,116.92
360,2023-06-20,269.08
360,2023-07-06,234.31
360,2023-07-22,431.2
360,2023-08-21,236.05
360,2023-09-07,378.08
360,2023-09-25,253.29
360,2023-10-24,266.77
360,2023-11-16,96.34
361,2023-12-09,233.63
361,2023-12-15,220.61
362,2023-10-29,340.71
362,2023-11-12,456.55
362,2023-12-02,117.48
362,2023-12-10,91.72
362,2023-12-13,410.54
362,2023-12-14,372.0
362,2023-12-23,144.54
363,2023-10-28,270.27
363,2023-10-30,262.23
363,2023-11-03,457.58
363,2023-11-24,439.02
363,2023-12-05,213.09
363,2023-12-07,251.63
363,2023-12-09,364.99
363,2023-12-16,55.06
363,2023-12-24,237.83
364,2023-08-28,242.96
364,2023-09-02,281.03
364,2023-09-06,195.33
364,2023-09-10,67.29
364,2023-09-10,74.24
364,2023-10-09,183.86
364,2023-10-30,279.28
364,2023-11-14,267.45
364,2023-12-26,347.9
365,2023-04-28,460.86
366,2023-04-02,488.12
366,2023-05-08,206.74
366,2023-06-23,69.08
366,2023-06-29,267.82
366,2023-09-02,266.57
366,2023-10-18,252.68
366,2023-11-16,322.07
366,2023-12-13,149.29
366,2023-12-29,147.35
367,2023-08-21,138.74
367,2023-08-27,454.83
368,2023-09-17,285.61
368,2023-10-22,113.66
368,2023-10-28,219.14
368,2023-11-03,67.66
368,2023-12-29,90.19
369,2023-06-21,100.68
369,2023-08-12,116.64
369,2023-09-09,110.25
369,2023-09-27,309.83
369,2023-12-16,366.77
370,2023-08-04,383.59
370,2023-09-10,347.45
370,2023-11-04,306.48
370,2023-11-15,133.86
370,2023-11-25,491.48
370,2023-11-25,26.46
370,2023-12-08,223.25
